danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Genre
0.5147999999999999,0.48889999999999995,3.5,-7.817,0.8,0.03151,0.41674,0.00060308,0.21374999999999997,0.2846,136.6696,3.9,mandopop
0.4126,0.8577999999999999,4.4,-6.2443,0.9,0.1062,0.057105233,0.13569988000000002,0.18126,0.40286999999999995,120.17230000000002,3.9,metal
0.4375000000000001,0.7969999999999999,5.5,-6.152,0.4,0.07092,0.05301417100000001,0.017025857,0.2379,0.43099999999999994,131.26299999999998,4.0,metal-misc
0.37850000000000006,0.9173,4.8,-3.9746,0.3,0.09833,0.0014549600000000002,0.006378699999999999,0.23464999999999997,0.3077,142.8721,4.0,metalcore
0.7466,0.6064999999999999,7.6,-11.240700000000002,0.7,0.07653,0.1852029,0.663828,0.19129,0.5396999999999998,123.59470000000002,3.7,minimal-techno
0.41690000000000005,0.31759,4.3,-15.0273,0.3,0.12468000000000001,0.7684430000000001,0.6325500000000001,0.21856,0.31565,115.4816,3.9,movies
0.5637,0.5099000000000001,6.3,-10.6443,0.4,0.05271,0.5456000000000001,0.026461929000000002,0.2494,0.6662,115.24549999999999,3.9,mpb
0.4046999999999999,0.34371,4.2,-14.668699999999998,0.7,0.03478,0.572406,0.572590213,0.23647999999999997,0.25616,126.73049999999998,3.9,new-age
0.6304000000000001,0.7563000000000001,3.8,-5.6376,0.8,0.05134000000000001,0.1649027,0.11875091200000001,0.22737,0.37929999999999997,110.79560000000001,4.0,new-release
0.2785,0.18360000000000004,6.0,-17.1097,0.9,0.06969999999999998,0.9698,0.021905383,0.32162,0.14733,97.7237,3.6,opera
0.5776,0.6745,4.7,-7.5431,0.8,0.06078,0.5196999999999999,3.4699999999999997e-07,0.3316,0.6714,125.1872,4.0,pagode
0.6619999999999999,0.8405999999999999,5.6,-4.5022,0.6,0.12139,0.0772494,0.193916,0.24079,0.6323999999999999,133.7884,4.0,party
0.5238,0.45999999999999996,3.5,-7.960399999999998,0.8,0.03282,0.55104,0.025733720999999998,0.16199000000000002,0.28729000000000005,110.1514,4.0,philippines-opm
0.43529999999999996,0.27726999999999996,4.1,-17.4807,0.7,0.0435,0.7431300000000001,0.52609307,0.20876,0.29786,104.17430000000002,3.9,piano
0.7193999999999999,0.6343,3.8,-5.871300000000001,0.8,0.08495,0.179272,0.0005830830000000001,0.21026000000000003,0.45099999999999996,117.8249,4.0,pop
0.5857,0.6913,5.7,-8.514500000000002,0.8,0.07183999999999999,0.29293,0.23314520200000005,0.16212,0.5836,124.25719999999998,4.0,pop-film
0.6201000000000001,0.6748999999999998,5.0,-7.9039,0.5,0.15403,0.20383020000000002,0.5585893000000001,0.24114,0.39447,125.34219999999998,4.0,post-dubstep
0.5317999999999999,0.7545999999999999,5.7,-7.3382000000000005,0.7,0.04339,0.11315059999999999,0.000875876,0.21305000000000002,0.5615500000000001,114.54990000000001,4.0,power-pop
0.6920999999999999,0.7897000000000001,6.4,-5.6363,0.3,0.08793999999999999,0.0208058,0.4090605500000001,0.16003,0.41142,126.89669999999998,4.0,progressive-house
0.34140000000000004,0.7398,5.6,-6.905500000000001,0.4,0.05717,0.19771476999999998,0.2086197,0.2277,0.44459,124.0729,3.9,psych-rock
0.351,0.8779999999999999,4.3,-5.2806999999999995,0.6,0.08989,0.032890798,0.263758472,0.15356,0.4318000000000001,144.0358,4.0,punk
0.4542,0.8626000000000001,6.8,-5.8508000000000004,0.7,0.07387999999999999,0.05274509000000001,0.00011428199999999999,0.25027,0.5932999999999999,147.71419999999998,3.9,punk-rock
0.6647000000000001,0.6103,6.4,-7.2874,0.1,0.17075999999999997,0.18039,7.055000000000001e-06,0.14051999999999998,0.4476,123.41119999999998,4.0,r-n-b
0.6192,0.5145000000000001,5.2,-9.7182,0.8,0.043829999999999994,0.32508,0.11711268000000001,0.16341,0.5098,111.4,4.0,rainy-day
0.7781000000000001,0.561,6.4,-7.937399999999999,0.2,0.19839,0.15165,0.0038804850000000004,0.11945000000000001,0.6897,126.43109999999999,4.0,reggae
0.7442,0.7908000000000002,5.7,-5.471500000000001,0.4,0.11081999999999999,0.20346000000000003,4.4599999999999994e-07,0.12773,0.7325000000000002,130.50570000000002,4.0,reggaeton
0.6228,0.6548,7.3,-7.3282,0.9,0.07714000000000001,0.24331360000000002,0.01340789,0.14709,0.5319,110.54090000000001,4.0,road-trip
0.5458000000000001,0.8658000000000001,3.9,-4.5388,0.6,0.06497,0.039639049999999995,0.021621818,0.22359999999999997,0.6331,124.93479999999997,4.0,rock
0.5385000000000001,0.6768000000000001,4.6,-8.6334,0.9,0.05556000000000001,0.302531,0.0021018469999999996,0.18146999999999996,0.7392000000000001,132.7647,4.0,rock-n-roll
0.5692999999999999,0.7953,6.7,-7.789399999999999,1.0,0.12358,0.47540244000000004,0.032171913,0.15011000000000002,0.7998,141.06,3.9,rockabilly
0.49820000000000003,0.64544,5.7,-7.677499999999999,0.7,0.09475,0.314276,0.07501316999999999,0.15794999999999998,0.4218,131.39329999999998,4.0,romance
0.4744999999999999,0.4509,6.6,-8.4194,0.9,0.07339,0.38030299999999995,0.001129874,0.12716,0.34111,111.64059999999999,3.5,sad
0.6651,0.7805,4.4,-5.765300000000001,0.3,0.04737000000000001,0.38761999999999996,0.00046329400000000005,0.18581,0.8141,129.3826,4.0,salsa
0.6071,0.5498000000000001,3.9,-11.3774,0.9,0.10437,0.5274,3.2462e-05,0.35202000000000006,0.7529999999999999,112.191,4.0,samba
0.5811,0.8126999999999999,5.2,-5.7155000000000005,0.7,0.05367999999999999,0.37535099999999993,0.002730178,0.5433000000000001,0.6173000000000001,119.37859999999998,3.9,sertanejo
0.5039,0.39879999999999993,2.7,-11.1587,0.8,0.20469999999999997,0.55892,0.030502919,0.32165,0.39089999999999997,113.88110000000002,3.8,show-tunes
0.4769,0.3478,4.7,-12.0567,0.9,0.035210000000000005,0.56671,0.005112943,0.13781,0.36055000000000004,122.63410000000002,3.9,singer-songwriter
0.6814,0.7062,6.4,-7.238200000000001,0.9,0.08679999999999999,0.19544520000000004,0.117729065,0.17953999999999998,0.8091999999999999,121.1546,4.0,ska
0.5809000000000001,0.4927,4.0,-7.754300000000001,0.6,0.07305,0.49135,0.000956239,0.13693,0.30595000000000006,121.15060000000001,3.8,sleep
0.5415999999999999,0.4468,5.9,-12.307599999999999,0.6,0.041319999999999996,0.48718000000000006,0.09939480000000002,0.1969,0.45751,115.66189999999999,3.6,songwriter
0.5638000000000001,0.62844,6.3,-8.1571,0.6,0.04582,0.298493,0.12289328,0.14104999999999998,0.5937,118.9211,3.9,soul
0.30376000000000003,0.32897,5.5,-16.2674,0.4,0.054310000000000004,0.6081,0.5702999999999999,0.20953,0.23118000000000002,101.51790000000001,3.7,soundtracks
0.6309000000000001,0.6644999999999999,3.0,-7.3111999999999995,0.9,0.05354,0.30898250000000005,0.00251783,0.24498000000000003,0.6157,121.09820000000002,4.0,spanish
0.4713099999999999,0.396153,4.7,-14.235999999999999,0.4,0.036469999999999995,0.49610000000000004,0.33238548,0.13087,0.34989000000000003,113.01019999999998,3.8,study
0.6558,0.7725000000000001,4.4,-5.7217,0.6,0.04453,0.0368025,0.0015767910000000003,0.23054999999999995,0.6809999999999999,121.19120000000001,4.0,summer
0.5651999999999999,0.7495000000000002,5.7,-6.315,0.8,0.09924,0.193059,0.003071656,0.20955000000000004,0.5855,123.99069999999999,4.0,swedish
0.5723,0.7575000000000001,5.5,-6.3655,0.6,0.07097,0.200316,0.0030494,0.14699,0.5287,112.03090000000002,4.0,synth-pop
0.604,0.4113999999999999,6.1,-11.081999999999999,0.4,0.07372,0.5069419,0.197980363,0.18649000000000002,0.6056000000000001,121.90510000000002,3.5,tango
0.6452,0.8142999999999999,6.2,-6.1364,0.6,0.09178,0.0964217,0.38830134699999996,0.16739,0.4111599999999999,126.2769,4.0,techno
0.6532,0.8004000000000001,5.3,-7.273999999999999,0.2,0.06655,0.005005,0.3947663,0.26048,0.34965999999999997,132.347,3.9,trance
0.5930000000000001,0.6433000000000001,3.7,-9.5654,0.3,0.09346000000000002,0.1910532,0.47391000000000005,0.19467,0.28408000000000005,117.8682,3.9,trip-hop
0.6618000000000002,0.6563999999999999,6.7,-7.6399,0.3,0.08098,0.292342,0.000125544,0.12857,0.5948,113.6206,4.0,turkish
0.651,0.7632,6.3,-6.8053,0.4,0.08002000000000001,0.09105889999999998,0.064183723,0.13311999999999996,0.6065,118.8923,4.0,work-out
0.5791999999999999,0.5074000000000001,5.3,-11.3506,0.6,0.04568,0.5452,0.1559188,0.16785999999999998,0.5953999999999999,111.1499,3.9,world-music
